window_ms,bins,channel_mode,selected_channels,feature_dim,shrinkage,prior,scaler,aggregation,train_character_correct,train_character_accuracy,train_pr_auc,train_roc_auc,train_balanced_accuracy,test_character_correct_reference,test_character_accuracy_reference,test_predictions_reference
0-500,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,0.08,empirical,standard,mean,11,0.9166666666666666,0.4821008123142397,0.7930694444444444,0.6266666666666667,5,0.625,2NL5OXKM
0-500,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,0.08,empirical,standard,trial_zscore_mean,11,0.9166666666666666,0.4821008123142397,0.7930694444444444,0.6266666666666667,5,0.625,2NL5OXKM
0-500,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,0.08,empirical,standard,round_zscore_mean,11,0.9166666666666666,0.4821008123142397,0.7930694444444444,0.6266666666666667,5,0.625,2NL5OXKM
0-500,8,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",96,auto,empirical,none,mean,11,0.9166666666666666,0.47484818121807165,0.8024027777777778,0.6366666666666667,4,0.5,2NL5CXGM
0-500,8,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",96,auto,empirical,none,trial_zscore_mean,11,0.9166666666666666,0.47484818121807165,0.8024027777777778,0.6366666666666667,4,0.5,2NL5CXGM
0-500,8,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",96,auto,empirical,standard,mean,11,0.9166666666666666,0.47484818121807165,0.8024027777777778,0.6366666666666667,4,0.5,2NL5CXGM
0-500,8,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",96,auto,empirical,standard,trial_zscore_mean,11,0.9166666666666666,0.47484818121807165,0.8024027777777778,0.6366666666666667,4,0.5,2NL5CXGM
0-500,8,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",96,auto,balanced,none,round_zscore_mean,11,0.9166666666666666,0.4731181183894906,0.8018472222222222,0.7324999999999999,6,0.75,2NF5CXKM
0-500,8,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",96,auto,balanced,standard,round_zscore_mean,11,0.9166666666666666,0.4731181183894906,0.8018472222222222,0.7324999999999999,6,0.75,2NF5CXKM
0-500,8,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",96,auto,balanced,none,mean,11,0.9166666666666666,0.4731181183894906,0.8018472222222222,0.7324999999999999,4,0.5,2NL5CXGM
0-500,8,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",96,auto,balanced,none,trial_zscore_mean,11,0.9166666666666666,0.4731181183894906,0.8018472222222222,0.7324999999999999,4,0.5,2NL5CXGM
0-500,8,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",96,auto,balanced,standard,mean,11,0.9166666666666666,0.4731181183894906,0.8018472222222222,0.7324999999999999,4,0.5,2NL5CXGM
0-500,8,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",96,auto,balanced,standard,trial_zscore_mean,11,0.9166666666666666,0.4731181183894906,0.8018472222222222,0.7324999999999999,4,0.5,2NL5CXGM
0-500,8,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",96,0.08,balanced,standard,round_zscore_mean,11,0.9166666666666666,0.4693693328670593,0.8013194444444445,0.7324999999999999,6,0.75,2NF5CXKM
0-500,8,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",96,0.08,balanced,standard,mean,11,0.9166666666666666,0.4693693328670593,0.8013194444444445,0.7324999999999999,5,0.625,2NF5CXGM
0-500,8,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",96,0.08,balanced,standard,trial_zscore_mean,11,0.9166666666666666,0.4693693328670593,0.8013194444444445,0.7324999999999999,5,0.625,2NF5CXGM
0-600,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,0.03,balanced,standard,trimmed_mean,11,0.9166666666666666,0.46605152040553594,0.8012777777777778,0.7408333333333333,4,0.5,VTF5U0EM
0-600,8,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",96,0.03,balanced,standard,trimmed_mean,11,0.9166666666666666,0.4655409086615754,0.8245694444444445,0.7583333333333333,5,0.625,2TF5CLEM
0-600,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,0.03,balanced,none,trimmed_mean,11,0.9166666666666666,0.4635326535349766,0.7980416666666666,0.7424999999999999,4,0.5,VTL5UXEM
0-500,8,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",96,0.08,empirical,standard,round_zscore_mean,11,0.9166666666666666,0.45742716255485316,0.7937222222222222,0.6208333333333333,5,0.625,2NL5CXKM
0-500,12,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",240,0.03,empirical,none,round_zscore_mean,10,0.8333333333333334,0.5513557549618647,0.8119444444444445,0.6933333333333334,5,0.625,2TL5OXKG
0-500,12,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",240,0.03,empirical,standard,round_zscore_mean,10,0.8333333333333334,0.5490631995227516,0.812486111111111,0.69,4,0.5,2BL5OXKA
0-500,12,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",240,0.08,empirical,standard,mean,10,0.8333333333333334,0.5424432598967907,0.8039999999999998,0.6591666666666667,5,0.625,2NF5OXAM
0-500,12,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",240,0.08,empirical,standard,trial_zscore_mean,10,0.8333333333333334,0.5424432598967907,0.8039999999999998,0.6591666666666667,5,0.625,2NF5OXAM
0-500,12,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",240,0.08,empirical,standard,round_zscore_mean,10,0.8333333333333334,0.5424432598967907,0.8039999999999998,0.6591666666666667,3,0.375,2BL5OXEA
0-500,12,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",240,0.08,empirical,none,round_zscore_mean,10,0.8333333333333334,0.5395246985632111,0.8044583333333334,0.6725,5,0.625,2TL5OXAM
0-500,12,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",240,auto,empirical,none,mean,10,0.8333333333333334,0.5374465885817526,0.8044305555555554,0.6625,4,0.5,2NL5OXAM
0-500,12,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",240,auto,empirical,none,trial_zscore_mean,10,0.8333333333333334,0.5374465885817526,0.8044305555555554,0.6625,4,0.5,2NL5OXAM
0-500,12,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",240,auto,empirical,none,round_zscore_mean,10,0.8333333333333334,0.5374465885817526,0.8044305555555554,0.6625,4,0.5,2TL5OXEA
0-500,12,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",240,auto,empirical,standard,mean,10,0.8333333333333334,0.5374465885817526,0.8044305555555554,0.6625,4,0.5,2NL5OXAM
0-500,12,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",240,auto,empirical,standard,trial_zscore_mean,10,0.8333333333333334,0.5374465885817526,0.8044305555555554,0.6625,4,0.5,2NL5OXAM
0-500,12,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",240,auto,empirical,standard,round_zscore_mean,10,0.8333333333333334,0.5374465885817526,0.8044305555555554,0.6625,4,0.5,2TL5OXEA
0-500,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,0.03,empirical,standard,mean,10,0.8333333333333334,0.5275017977206305,0.7943055555555555,0.6583333333333333,5,0.625,VTL5CXKM
0-500,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,0.03,empirical,standard,trial_zscore_mean,10,0.8333333333333334,0.5275017977206305,0.7943055555555555,0.6583333333333333,5,0.625,VTL5CXKM
0-500,12,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",240,0.08,balanced,none,round_zscore_mean,10,0.8333333333333334,0.5271762397810036,0.801888888888889,0.7325,4,0.5,2BF5OXGA
0-500,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,0.03,empirical,none,mean,10,0.8333333333333334,0.5270908410878711,0.7964305555555555,0.6591666666666667,5,0.625,VTL5CXKM
0-500,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,0.03,empirical,none,trial_zscore_mean,10,0.8333333333333334,0.5270908410878711,0.7964305555555555,0.6591666666666667,5,0.625,VTL5CXKM
0-500,12,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",144,0.03,empirical,standard,round_zscore_mean,10,0.8333333333333334,0.5251275126063352,0.8157638888888888,0.6641666666666667,6,0.75,2TF5CXKA
0-500,12,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",144,0.03,empirical,standard,median,10,0.8333333333333334,0.5251275126063352,0.8157638888888888,0.6641666666666667,4,0.5,2TL5OXEA
0-500,12,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",144,auto,empirical,none,median,10,0.8333333333333334,0.5207480546034761,0.8122083333333334,0.6625,6,0.75,2TF5CXKA
0-500,12,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",144,auto,empirical,standard,median,10,0.8333333333333334,0.5207480546034761,0.8122083333333334,0.6625,6,0.75,2TF5CXKA
0-500,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,0.03,empirical,none,trimmed_mean,10,0.8333333333333334,0.5185348728389304,0.807763888888889,0.6591666666666667,6,0.75,2TF5OXGM
0-500,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,0.03,empirical,none,mean,10,0.8333333333333334,0.5185348728389304,0.807763888888889,0.6591666666666667,5,0.625,2NL5CXKM
0-500,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,0.03,empirical,none,trial_zscore_mean,10,0.8333333333333334,0.5185348728389304,0.807763888888889,0.6591666666666667,5,0.625,2NL5CXKM
0-600,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.03,balanced,none,mean,10,0.8333333333333334,0.510264372504567,0.8039722222222223,0.7433333333333333,6,0.75,2BF5CXKM
0-600,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.03,balanced,none,trial_zscore_mean,10,0.8333333333333334,0.510264372504567,0.8039722222222223,0.7433333333333333,6,0.75,2BF5CXKM
0-600,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.03,balanced,none,trimmed_mean,10,0.8333333333333334,0.510264372504567,0.8039722222222223,0.7433333333333333,5,0.625,2BL5CXKM
0-500,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,0.03,balanced,standard,round_zscore_mean,10,0.8333333333333334,0.5099132972770319,0.7984583333333333,0.7083333333333333,5,0.625,2NF5ULKM
0-500,12,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",144,0.03,balanced,standard,median,10,0.8333333333333334,0.50970927097272,0.8189583333333333,0.7533333333333333,6,0.75,2TF5CXKA
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.03,empirical,none,mean,10,0.8333333333333334,0.5089223345659244,0.8040416666666667,0.6841666666666667,6,0.75,2TL5UXKM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.03,empirical,none,trial_zscore_mean,10,0.8333333333333334,0.5089223345659244,0.8040416666666667,0.6841666666666667,6,0.75,2TL5UXKM
0-500,12,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",144,0.03,balanced,none,median,10,0.8333333333333334,0.5088359282825486,0.818888888888889,0.7491666666666666,7,0.875,2TF5CXKM
0-500,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,0.03,balanced,none,mean,10,0.8333333333333334,0.5081703555337572,0.8009027777777777,0.7183333333333333,5,0.625,2NF5ULKM
0-500,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,0.03,balanced,none,trimmed_mean,10,0.8333333333333334,0.5081703555337572,0.8009027777777777,0.7183333333333333,5,0.625,2BF5OXGM
0-500,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,0.03,balanced,none,trial_zscore_mean,10,0.8333333333333334,0.5081703555337572,0.8009027777777777,0.7183333333333333,5,0.625,2NF5ULKM
0-600,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.03,balanced,standard,mean,10,0.8333333333333334,0.5062893309466343,0.8023472222222221,0.7324999999999999,6,0.75,2BF5CXKM
0-600,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.03,balanced,standard,trimmed_mean,10,0.8333333333333334,0.5062893309466343,0.8023472222222221,0.7324999999999999,6,0.75,2BF5CXKM
0-600,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.03,balanced,standard,trial_zscore_mean,10,0.8333333333333334,0.5062893309466343,0.8023472222222221,0.7324999999999999,6,0.75,2BF5CXKM
0-600,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.03,balanced,standard,round_zscore_mean,10,0.8333333333333334,0.5062893309466343,0.8023472222222221,0.7324999999999999,6,0.75,2BF5CXKM
0-500,12,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",240,0.03,empirical,none,mean,10,0.8333333333333334,0.505824168441151,0.8083333333333333,0.6483333333333333,7,0.875,2TF5OXKM
0-500,12,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",240,0.03,empirical,none,trimmed_mean,10,0.8333333333333334,0.505824168441151,0.8083333333333333,0.6483333333333333,7,0.875,2TF5OXKM
0-500,12,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",240,0.03,empirical,none,trial_zscore_mean,10,0.8333333333333334,0.505824168441151,0.8083333333333333,0.6483333333333333,7,0.875,2TF5OXKM
0-500,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,auto,empirical,none,mean,10,0.8333333333333334,0.502838152273801,0.7841527777777777,0.6383333333333333,5,0.625,VTL5OXKM
0-500,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,auto,empirical,none,trial_zscore_mean,10,0.8333333333333334,0.502838152273801,0.7841527777777777,0.6383333333333333,5,0.625,VTL5OXKM
0-500,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,auto,empirical,standard,mean,10,0.8333333333333334,0.502838152273801,0.7841527777777777,0.6383333333333333,5,0.625,VTL5OXKM
0-500,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,auto,empirical,standard,trial_zscore_mean,10,0.8333333333333334,0.502838152273801,0.7841527777777777,0.6383333333333333,5,0.625,VTL5OXKM
0-600,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.03,empirical,standard,trimmed_mean,10,0.8333333333333334,0.5007482836493777,0.81025,0.6375,6,0.75,2TL5CXKM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.08,empirical,none,round_zscore_mean,10,0.8333333333333334,0.5004495181045095,0.7960000000000002,0.6433333333333333,5,0.625,2TL5OXEM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.03,empirical,standard,round_zscore_mean,10,0.8333333333333334,0.4993651251447305,0.8039999999999999,0.6758333333333334,4,0.5,2TL5UXEG
0-600,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.08,balanced,none,trimmed_mean,10,0.8333333333333334,0.496461611888376,0.8,0.7324999999999999,6,0.75,2TL5CXKM
0-600,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.08,balanced,none,round_zscore_mean,10,0.8333333333333334,0.496461611888376,0.8,0.7324999999999999,5,0.625,2BL5CXKM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,auto,empirical,none,mean,10,0.8333333333333334,0.49509114987999975,0.7960555555555555,0.6375,5,0.625,2TL5OXEM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,auto,empirical,none,trial_zscore_mean,10,0.8333333333333334,0.49509114987999975,0.7960555555555555,0.6375,5,0.625,2TL5OXEM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,auto,empirical,none,round_zscore_mean,10,0.8333333333333334,0.49509114987999975,0.7960555555555555,0.6375,5,0.625,2TL5OXEM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,auto,empirical,standard,mean,10,0.8333333333333334,0.49509114987999975,0.7960555555555555,0.6375,5,0.625,2TL5OXEM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,auto,empirical,standard,trial_zscore_mean,10,0.8333333333333334,0.49509114987999975,0.7960555555555555,0.6375,5,0.625,2TL5OXEM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,auto,empirical,standard,round_zscore_mean,10,0.8333333333333334,0.49509114987999975,0.7960555555555555,0.6375,5,0.625,2TL5OXEM
0-500,12,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",240,0.08,empirical,none,round_zscore_mean,10,0.8333333333333334,0.49464679773846837,0.800875,0.6275,7,0.875,2TF5OXKM
0-500,8,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",96,0.03,balanced,none,round_zscore_mean,10,0.8333333333333334,0.49459302817232237,0.8127499999999999,0.7408333333333333,6,0.75,2NF5CXKM
0-600,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.08,balanced,standard,round_zscore_mean,10,0.8333333333333334,0.4941544117531076,0.7984027777777777,0.7208333333333333,5,0.625,2BL5UXKM
0-600,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.08,empirical,standard,round_zscore_mean,10,0.8333333333333334,0.4940622911460176,0.8045694444444444,0.6258333333333334,6,0.75,2TL5CXKM
0-500,12,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",144,0.03,balanced,none,round_zscore_mean,10,0.8333333333333334,0.49112238029180605,0.8158472222222223,0.7591666666666667,7,0.875,2TF5OXKM
